LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
-5.646412925826026913e-02,1.094367653119858591e-01,1.674102944910402124e+00,-2.122277318583608352e+00,-1.178868084419404161e+00,-2.578290302064394426e-02,-1.525610641322744931e-01,-1.175945973457976912e+00,9.681090369815381624e-01,-3.212580868240650367e-01,-1.273743225038588500e+00,2.478718671659980721e+00,1.286756011086585438e+00,9.361082893353344092e-01,-3.214767209227774369e+00,2.898592417109167700e-03,2.858441046477118788e-03,3.431919644510978973e-01,6.764108228726301367e-03,4.746611317628320059e-02,-6.589653339348706673e+00,-6.747550280515162591e+00,2.663298327737691207e-02,-2.344745096631588657e-02,4.716268093359309022e-02,-4.952868595411774599e-01,1.110211772607635067e-01,-8.835170102758737043e-01,-1.643308087485502611e+01,-2.884340226515646338e-02,1.330585974492037860e-02,4.674353552550146951e+00,3.063878802639711796e-01,-1.450403400233041040e+00,6.430049801444440938e+00,-5.105930833263023771e-01,6.883684978019056523e-03,-2.206169049591384379e-01,-5.540940719473692183e-02,-1.793484362936624610e+00
4.001470795790385698e-02,-2.079159796774367464e-01,1.841265015958322371e+00,-2.522156844564310330e+00,-1.172851077010383047e+00,-4.556686456304078620e-02,-2.145249208129169638e-01,-1.171218037056609207e+00,9.993543959779968011e-01,-4.402631134085900344e-01,-1.228967488107348682e+00,2.592548155368517904e+00,1.286262333932639335e+00,1.044555166819726377e+00,-3.706257472219864013e+00,3.136694011753198442e-03,2.314874529497272168e-03,4.316766998806067512e-01,1.201436146100240930e-02,7.332375310826128034e-02,-6.162736773545361757e+00,-7.265440566219028895e+00,2.993102418454272884e-02,-2.660608165685959120e-02,4.195369254309594398e-02,-5.381877148761455842e-01,3.492453173498787367e-01,-8.052160654427785724e-01,-1.767467823980993202e+01,-3.196149745328789177e-02,1.454986070775901585e-02,5.201584984344206575e+00,3.401746891425233010e-01,-1.612470680581422844e+00,6.297582323685745997e+00,-1.606828047673670046e+00,6.138916281585526068e-03,-2.432076322456500350e-01,-7.208511929360050807e-02,-2.006617416793650577e+00
1.048765193802999596e-01,-4.713102804447603655e-01,1.991284517611860538e+00,-2.872931660220566119e+00,-1.160789431306459285e+00,-7.634093312875483116e-03,-2.432974784463326767e-01,-1.210582938504799921e+00,1.034298015795091397e+00,-5.712481598213786649e-01,-1.105460279770281273e+00,2.674036850435861368e+00,1.266583233011888909e+00,1.104651369890217172e+00,-3.871162859344979612e+00,3.082395522615649034e-03,1.763322927821830109e-03,4.648015836896015052e-01,1.402347171623286558e-02,8.336883967913857885e-02,-5.801315481206148483e+00,-7.379432511869818967e+00,3.137908977698881940e-02,-2.748668995444768920e-02,3.851233143548893345e-02,-5.519910769736345868e-01,5.668923402278672752e-01,-7.968586279125646765e-01,-1.858664173591815683e+01,-3.482056508377311121e-02,1.564518816148035424e-02,5.696729653915140190e+00,3.714101538803639690e-01,-1.763252773784644623e+00,6.156960038407429892e+00,-2.360123089572040200e+00,4.458291482609729600e-03,-2.642634169293298085e-01,-8.806355728091651291e-02,-2.215927700575563986e+00
1.260878506516890929e-01,-6.630502098568203939e-01,2.120643495413840895e+00,-3.161285415304052826e+00,-1.141907746105056409e+00,1.107569338597962638e-01,-2.321987497822931568e-01,-1.303453332411984134e+00,1.071380892570290344e+00,-6.926666747900334098e-01,-9.602440224268903313e-01,2.685457464764891888e+00,1.227082864628757930e+00,1.104691296091157682e+00,-3.640121278841887520e+00,2.675767744878086198e-03,1.206347835993743607e-03,4.295930083785678977e-01,1.203612757896350624e-02,7.388315009834736657e-02,-5.538089561314443188e+00,-7.009841421668213002e+00,3.067131998298491119e-02,-2.554910590310550955e-02,3.722420843849272298e-02,-5.299342551434927939e-01,7.552959333652190521e-01,-8.782146357522149227e-01,-1.905008386895892869e+01,-3.733511039958883893e-02,1.654378450404164758e-02,6.145111193668622462e+00,3.991030949762747748e-01,-1.898126223909107679e+00,5.990479858676454050e+00,-2.639715721295453399e+00,1.441143081713633020e-03,-2.831247072067073489e-01,-1.029773969567687464e-01,-2.416149399435849610e+00
9.899113912835080797e-02,-7.719611185975969736e-01,2.235986964230879614e+00,-3.391745971753603150e+00,-1.134689391282154070e+00,3.222896494657442323e-01,-1.834987747759530274e-01,-1.446653239218090636e+00,1.105794842508687870e+00,-7.730767168010878043e-01,-8.569884528740057128e-01,2.623282399750794802e+00,1.170874453593115705e+00,1.045183838946416977e+00,-3.028882153648468023e+00,1.945311437714803771e-03,6.719740464639972419e-04,3.293729058273136556e-01,6.255754137599872991e-03,4.582599919157345769e-02,-5.380780325834160216e+00,-6.179164304508255157e+00,2.794318992068772767e-02,-2.093227035562595859e-02,3.798789718203944565e-02,-4.736914028211052230e-01,9.067327665219726551e-01,-1.057894818797362690e+00,-1.898831017650042696e+01,-3.940722654622400012e-02,1.720388654883205082e-02,6.528838124596791914e+00,4.220996896509250917e-01,-2.011587035878355412e+00,5.772040532373597266e+00,-2.367878048958828696e+00,-3.173561812824306650e-03,-2.990022497094923515e-01,-1.163532915458043993e-01,-2.599989363589651159e+00
2.600394112943659602e-02,-7.993708723173204023e-01,2.333248609387667205e+00,-3.546853792362224755e+00,-1.226840745912426867e+00,5.920552166860048038e-01,-1.061178011082875849e-01,-1.625596490364392688e+00,1.134328965870197603e+00,-8.103948367382023399e-01,-8.827019485944386235e-01,2.556992001580664198e+00,1.102838211695631454e+00,9.385962824570949214e-01,-2.134254697460992389e+00,9.859956716535261262e-04,1.666423951790459482e-04,1.815019174377601741e-01,-2.292159060352170520e-03,4.174418145260927471e-03,-5.307461281006992770e+00,-5.005644144361688141e+00,2.375213878643190821e-02,-1.435872016334566702e-02,4.028052061764680891e-02,-3.922714600035988042e-01,1.018207621900026005e+00,-1.325778630076431153e+00,-1.842338783067016550e+01,-4.097867921769285382e-02,1.765409449129011141e-02,6.834614940647259829e+00,4.396021805549854000e-01,-2.099677458761887827e+00,5.477955120772509900e+00,-1.573991655084709063e+00,-9.294016999004275567e-03,-3.113235905889555344e-01,-1.278144805355176106e-01,-2.761104065423860998e+00
-8.283202523743463108e-02,-7.579090451746949286e-01,2.402569255701576090e+00,-3.605440879283161149e+00,-1.508558500444321160e+00,8.440416158588831541e-01,-1.117595884108760901e-02,-1.823494470468644213e+00,1.156808960723618496e+00,-8.199549996411783503e-01,-1.021650237264691619e+00,2.523967158129623911e+00,1.027486466172527368e+00,8.019854129407673060e-01,-1.078092791140497830e+00,-9.116485060062038532e-05,-3.178603570817494189e-04,7.589856891935540043e-03,-1.233802798760496970e-02,-4.488761743919090358e-02,-5.281817682491617205e+00,-3.638826689748829502e+00,1.878875921091511039e-02,-6.726426094945997872e-03,4.345014290406248869e-02,-2.969583295004279977e-01,1.091027249085177120e+00,-1.654828175141274116e+00,-1.747420087224649166e+01,-4.204002875414371981e-02,1.797809026728760737e-02,7.056747397043395154e+00,4.513484102027503497e-01,-2.160880059329350455e+00,5.099959411427766653e+00,-3.920660971120566995e-01,-1.642401251862288247e-02,-3.198620589587727880e-01,-1.371666625957415064e-01,-2.895532300229025413e+00
-2.132063013542945529e-01,-6.601930537695597234e-01,2.443469009093932609e+00,-3.583861512271414806e+00,-1.888634299715006071e+00,1.081163874538890513e+00,9.171063982875167497e-02,-2.028462273128933457e+00,1.172196918371831931e+00,-8.066356684686908363e-01,-1.234068379043964825e+00,2.514841700690334747e+00,9.476279581483811887e-01,6.498722800331344640e-01,4.170400775312765873e-02,-1.200837744568365034e-03,-7.846252835428195981e-04,-1.753176638940542043e-01,-2.288462761015835900e-02,-9.649151837178722435e-02,-5.270577331942426724e+00,-2.201088996988796787e+00,1.361122354495533648e-02,1.257599403776332335e-03,4.698039699856841611e-02,-1.967071094669861908e-01,1.127299402351586322e+00,-2.011792274471787323e+00,-1.629423737393111082e+01,-4.260067295505830937e-02,1.824771844853104175e-02,7.194247948503911694e+00,4.573995789662277378e-01,-2.195191987441526660e+00,4.649255331817247594e+00,1.002480493344238166e+00,-2.385514430248350179e-02,-3.246053164828462956e-01,-1.443291685889404596e-01,-3.000822824480512629e+00
-3.516553663631436510e-01,-5.156826513138459411e-01,2.453915123467214965e+00,-3.493710464785001246e+00,-2.283022702760615363e+00,1.303297244807429589e+00,1.894390128006880059e-01,-2.166141305678871642e+00,1.193675770294285066e+00,-8.988537587745233370e-01,-9.853785681569775523e-01,3.411839268914174106e+00,8.685976195725425564e-01,5.005894579968666047e-01,1.101829918584097623e+00,-2.244089910563232780e-03,-1.279780164086652145e-03,-3.471087420648759081e-01,-3.275611317530639777e-02,-1.448936328311699329e-01,-5.242069773071718508e+00,-8.438625757607054467e-01,8.821166536117494225e-03,8.759133113606810267e-03,5.026249888324636761e-02,-1.020873309116825112e-01,1.128372185169008501e+00,-2.366937515137205850e+00,-1.502048901830958805e+01,-4.268359600263530590e-02,1.852146910401865354e-02,7.249868031599336682e+00,4.580584137631861230e-01,-2.203795434891169691e+00,4.152380215480490300e+00,2.451002745079564615e+00,-3.088739184248941866e-02,-3.257090861020364159e-01,-1.493161264971664959e-01,-3.075889286068172357e+00
-4.860762333174672989e-01,-3.303940343050450479e-01,2.430602866401493145e+00,-3.341043875670351326e+00,-2.623335833130133299e+00,1.504817042505211422e+00,2.836307099974755275e-01,-2.287477832400012900e+00,1.210311258112307442e+00,-1.002906471219069395e+00,-6.552624266997931768e-01,4.447156609833957219e+00,7.868602159246387284e-01,3.554654346213425020e-01,2.104201957958617086e+00,-3.245425631059185509e-03,-1.793042282160134783e-03,-5.111418764993275188e-01,-4.215405181584425121e-02,-1.910722417116592076e-01,-5.187040982158181102e+00,4.307998919395517046e-01,4.446698174132248348e-03,1.592032661456882492e-02,5.339182954270769998e-02,-1.143815577768550473e-02,1.093967156238081051e+00,-2.694691825917626460e+00,-1.376482210897203551e+01,-4.231289303491639342e-02,1.882335762752750455e-02,7.228262211530355863e+00,4.537440876416454216e-01,-2.188467938000851820e+00,3.647175537947517920e+00,3.817151751202993992e+00,-3.686919172999964661e-02,-3.234140628359287728e-01,-1.521920845395997035e-01,-3.120426413375020136e+00
-6.034777746452714142e-01,-1.109857661242535654e-01,2.370154127159713298e+00,-3.131939912247066360e+00,-2.838990892400190535e+00,1.679140971746489130e+00,3.732925581659267134e-01,-2.406018305843977689e+00,1.218237101738536055e+00,-1.093969886563507909e+00,-3.331876103476822393e-01,5.403876062957921000e+00,6.994277641841692983e-01,2.176830330493650101e-01,3.036866462328652094e+00,-4.225828318641812638e-03,-2.345868801235972620e-03,-6.696034620466165821e-01,-5.120968019464187948e-02,-2.356706823022412522e-01,-5.095397395972068644e+00,1.604722400331129561e+00,5.663618358526645693e-04,2.283452563468591281e-02,5.642872879128887909e-02,7.629214401671940982e-02,1.023173445590419561e+00,-2.969338713137833263e+00,-1.263911790045212591e+01,-4.152397941813167070e-02,1.913613084665008804e-02,7.137911165815901349e+00,4.451047120270056334e-01,-2.152115767623766551e+00,3.183653680243398565e+00,4.957543644598898958e+00,-4.110425455296987107e-02,-3.181245576174130396e-01,-1.531322914891456444e-01,-3.136004139554954495e+00
-6.869744445430161495e-01,1.282229588317690960e-01,2.270030063106692531e+00,-2.876534082237632184e+00,-2.859635561707760676e+00,1.811066606229557063e+00,4.556208055570223903e-01,-2.522197889963455619e+00,1.215888829505276103e+00,-1.171363020417911294e+00,-7.680113386286757486e-03,6.235871761262505863e+00,6.034803592541970740e-01,9.302311122958467626e-02,3.871052782185474772e+00,-5.196765380775803141e-03,-2.968778200042486524e-03,-8.226175707544878257e-01,-5.993237977818000051e-02,-2.787416290878515501e-01,-4.952437082175589644e+00,2.639936730480513916e+00,-2.666222670666009483e-03,2.950921071328577172e-02,5.937184863751582276e-02,1.610833029558538521e-01,9.167743958290835993e-01,-3.160578572840032407e+00,-1.179120967155195032e+01,-4.038713026350850693e-02,1.940621632481807912e-02,6.995074197755093870e+00,4.332449372725150627e-01,-2.099880757076682869e+00,2.825199655198442183e+00,5.684714675636036496e+00,-4.274778066538979099e-02,-3.105704423082368826e-01,-1.525451818153138739e-01,-3.128262637695931936e+00
-7.148006602995665704e-01,3.528856625092348098e-01,2.124455140860529667e+00,-2.564176857771944817e+00,-2.835054497440707255e+00,1.756625981279104964e+00,5.254703500879984723e-01,-2.636117124900826614e+00,1.201498771121393583e+00,-1.234624713601874646e+00,3.329361383909947847e-01,6.862351422308421434e+00,4.965300895162374495e-01,-8.484897453990496163e-03,4.551161019714506040e+00,-6.146757131220726214e-03,-3.682779237157476557e-03,-9.660314342498124152e-01,-6.807906988610687438e-02,-3.191090310164957922e-01,-4.734318850155741387e+00,3.466242791590586680e+00,-4.967041502395317353e-03,3.577345526166958445e-02,6.209229382841458672e-02,2.407078987263962522e-01,7.794472162679280114e-01,-3.236153035567570946e+00,-1.140787560879794960e+01,-3.901038991269018680e-02,1.957517325271106168e-02,6.822600175305664649e+00,4.196315978819311621e-01,-2.038718709282997033e+00,2.634795701266639867e+00,5.772906204353405180e+00,-4.093930345234032125e-02,-3.017482251061842646e-01,-1.510498661057844139e-01,-3.106738019114406057e+00
-6.732845865233014759e-01,5.373337797825702422e-01,1.937445950939539641e+00,-2.209811276221457454e+00,-2.783486052740393735e+00,1.472638004121902044e+00,5.739671488998090432e-01,-2.746876585418438044e+00,1.174219686665403550e+00,-1.284813589334300676e+00,6.954606911516456602e-01,7.151400142481230127e+00,3.788713915158254952e-01,-7.042984124200739326e-02,4.979020353283264200e+00,-7.007253957561028479e-03,-4.471348362031809034e-03,-1.086200940678732296e+00,-7.484705977950953382e-02,-3.528619003223559814e-01,-4.406806443026680675e+00,3.963021108827256000e+00,-5.875436164804440434e-03,4.105965985900167370e-02,6.417894543924440587e-02,3.080746992290693265e-01,6.196369539681885197e-01,-3.177661458857160337e+00,-1.162442539098766581e+01,-3.747381531058770893e-02,1.953298551852198500e-02,6.636798955723266502e+00,4.052944327216330689e-01,-1.973560833373165346e+00,2.635448207839558243e+00,5.066006515892155448e+00,-3.539580006513173838e-02,-2.923649751801781216e-01,-1.490954298134143652e-01,-3.078455852816507576e+00
-5.687692639949437634e-01,6.812772298268430227e-01,1.720950681339341148e+00,-1.831460018777094412e+00,-2.709178302945634886e+00,9.828371911307455244e-01,5.909502568952923474e-01,-2.852307360611698428e+00,1.136413260291468497e+00,-1.326464200482235123e+00,1.072592985201447968e+00,6.962068860306485973e+00,2.568578708298800972e-01,-7.495061776632327977e-02,5.041786135080895903e+00,-7.638864044514087279e-03,-5.246823044593619013e-03,-1.159616929200203650e+00,-7.885239109847105854e-02,-3.732287164136421920e-01,-3.941353566789608021e+00,3.995815849131761688e+00,-4.957729141749952183e-03,4.438618556172169854e-02,6.492954601055081487e-02,3.511166762979316958e-01,4.454344325887327760e-01,-2.999330811238292593e+00,-1.239874178741676225e+01,-3.577246582375502582e-02,1.916080906591448307e-02,6.434679008670794786e+00,3.900899330848708879e-01,-1.903719913077590364e+00,2.782967694912552137e+00,3.628124340635352496e+00,-2.697506620404020380e-02,-2.823136836306572861e-01,-1.465688240236535933e-01,-3.040954825797739236e+00
-4.231879144044022878e-01,8.019790829825457212e-01,1.488710674591640304e+00,-1.440481805966082884e+00,-2.629974880537033766e+00,3.548759062090479088e-01,5.730793138916318030e-01,-2.950202429948280969e+00,1.094347290930222538e+00,-1.367160745802513455e+00,1.441843491700737445e+00,6.264108027598846995e+00,1.416516622772961975e-01,-1.732970145968485212e-02,4.704147553807779047e+00,-7.905841321901526525e-03,-5.874124233850718836e-03,-1.167185884698956011e+00,-7.897217547049512065e-02,-3.746735569756800555e-01,-3.346682795146967759e+00,3.531798699528517549e+00,-2.290217125124484332e-03,4.495232822438155473e-02,6.377778833158669058e-02,3.601930231115900716e-01,2.600571024655269348e-01,-2.740463698209910426e+00,-1.352849562744742151e+01,-3.384350492209720063e-02,1.838223185907579202e-02,6.200171937083770679e+00,3.731128148301609548e-01,-1.824809453989577612e+00,3.001174999894748119e+00,1.720064971281255684e+00,-1.724635971816351060e-02,-2.709485247208448522e-01,-1.429591238679918941e-01,-2.984773768600307520e+00
-2.593966290529287622e-01,9.157162188623035881e-01,1.250847751852612655e+00,-1.043687100447939775e+00,-2.555905680236715938e+00,-3.389401622184913254e-01,5.279291453159997705e-01,-3.040107309121571344e+00,1.054513421039924070e+00,-1.413151448998053228e+00,1.782495651768978284e+00,5.186710016699912273e+00,4.158577169237420712e-02,8.760604795269806566e-02,4.054085419662862400e+00,-7.786711405830371892e-03,-6.264225413623559016e-03,-1.110869957719078149e+00,-7.532535785883485990e-02,-3.577071887229525404e-01,-2.672721872003965604e+00,2.694331051480358230e+00,1.420962073246812485e-03,4.283532651042062933e-02,6.078624899106173374e-02,3.365440646365014943e-01,6.127140539163764693e-02,-2.441152869626257438e+00,-1.478492041632227938e+01,-3.162215453442542012e-02,1.716671660101120461e-02,5.917594861192637445e+00,3.535103570930120398e-01,-1.732634756276792753e+00,3.232567395244363428e+00,-3.628026209029875937e-01,-7.599756039716765513e-03,-2.576503052519225623e-01,-1.377541383753529969e-01,-2.900234661744474085e+00
-9.628251501883075547e-02,1.037483659275293624e+00,1.013470481614043628e+00,-6.432442631291945823e-01,-2.492970249764819179e+00,-1.042170578733039310e+00,4.674533725271250439e-01,-3.123194031766620693e+00,1.020064703168050979e+00,-1.466549061684822908e+00,2.089372926021547894e+00,3.912428935731559143e+00,-4.201755323507311290e-02,2.179362317744659994e-01,3.227459752201114362e+00,-7.368741374471392096e-03,-6.416628916364668783e-03,-1.009161606158151647e+00,-6.900503546067192351e-02,-3.276193708927573889e-01,-1.975915861021503295e+00,1.665079928007017429e+00,5.341843599795332957e-03,3.880477762301149519e-02,5.650731368366850721e-02,2.898112563580955148e-01,-1.587372679007094389e-01,-2.131492739923039892e+00,-1.597491694561968245e+01,-2.901650898418230845e-02,1.548183403863864077e-02,5.568794251093318159e+00,3.303285299011814447e-01,-1.622377395964542002e+00,3.443328758006467982e+00,-2.368464677573199673e+00,1.003138886178224758e-03,-2.417092023871138251e-01,-1.303531010264400436e-01,-2.775903736562833402e+00
